"","Date","visitor_count","is_schyr","quarter","year","school_year","enrollment","total_trips","X","Quarter..String.","major_enroll","tot_major_count","totcs","totcy","plotdate","non_cy","cs_pct","STATION","NAME","DATE","AWND","PGTM","PRCP","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"3291",2018-11-17,123,1,4,2018,2018,6659,4,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/17/18",7.16,1828,0.12,37,33,30,20,16.1,19,1,NA,NA,NA,NA,NA,NA,NA,NA
"3292",2018-11-18,196,1,4,2018,2018,6659,15,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/18/18",6.26,48,0.03,38,25,260,40,10.1,13,1,NA,NA,NA,NA,NA,1,NA,NA
"3293",2018-11-19,272,1,4,2018,2018,6659,56,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/19/18",7.61,900,0,34,23,340,180,15,21,1,NA,NA,NA,NA,NA,1,NA,NA
"3294",2018-11-20,187,1,4,2018,2018,6659,32,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/20/18",12.75,2359,0,36,29,250,230,21,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3295",2018-11-21,100,1,4,2018,2018,6659,34,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/21/18",10.29,13,0,38,29,240,260,21.9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3296",2018-11-24,43,1,4,2018,2018,6659,9,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/24/18",10.51,1109,0.13,49,39,250,250,23.9,32,1,NA,NA,NA,NA,NA,1,NA,NA
"3297",2018-11-25,107,1,4,2018,2018,6659,5,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/25/18",15.21,2355,0.77,41,33,30,20,31.1,49,1,NA,NA,NA,NA,NA,NA,NA,NA
"3298",2018-11-26,198,1,4,2018,2018,6659,24,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/26/18",17.45,438,0.12,34,25,360,350,33.1,51,1,NA,NA,NA,NA,NA,NA,NA,NA
"3299",2018-11-27,236,1,4,2018,2018,6659,34,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/27/18",10.07,1527,0,25,20,270,260,17,23,1,NA,NA,NA,NA,NA,NA,NA,NA
"3300",2018-11-28,260,1,4,2018,2018,6659,39,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/28/18",6.49,1308,0,28,18,200,200,12.1,21,1,NA,NA,NA,NA,NA,NA,NA,NA
"3301",2018-11-29,214,1,4,2018,2018,6659,38,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/29/18",5.59,1016,0,37,28,140,160,13,19,1,NA,NA,NA,NA,NA,1,NA,NA
"3302",2018-11-30,216,1,4,2018,2018,6659,54,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","11/30/18",5.59,2347,0,43,32,80,70,17,21.9,1,NA,NA,NA,NA,NA,1,NA,NA
"3303",2018-12-01,153,1,4,2018,2018,6659,3,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/1/18",13.65,928,0.81,46,34,80,80,29.1,38.9,1,NA,1,NA,NA,NA,1,NA,NA
"3304",2018-12-02,220,1,4,2018,2018,6659,13,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/2/18",9.17,816,0.08,48,36,260,230,23,29.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3305",2018-12-03,321,1,4,2018,2018,6659,46,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/3/18",13.87,1055,0,36,30,350,340,25.1,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"3306",2018-12-04,252,1,4,2018,2018,6659,41,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/4/18",9.17,1932,0,32,28,260,250,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3307",2018-12-05,242,1,4,2018,2018,6659,50,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/5/18",10.51,745,0,33,25,250,250,18.1,23.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"3308",2018-12-06,297,1,4,2018,2018,6659,27,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/6/18",10.29,828,0,33,20,340,330,18.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3309",2018-12-07,349,1,4,2018,2018,6659,30,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/7/18",7.61,1411,0,27,17,320,290,18.1,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3310",2018-12-08,254,1,4,2018,2018,6659,12,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/8/18",4.7,622,0,30,19,330,320,13,16.1,NA,NA,NA,NA,NA,NA,1,NA,NA
"3311",2018-12-09,406,1,4,2018,2018,6659,14,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/9/18",3.58,1938,0,35,18,350,360,10.1,13,1,NA,NA,NA,NA,NA,1,NA,NA
"3312",2018-12-10,401,1,4,2018,2018,6659,41,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/10/18",6.93,2001,0,34,17,200,210,15,23.9,1,NA,NA,NA,NA,NA,1,NA,NA
"3313",2018-12-11,258,1,4,2018,2018,6659,41,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/11/18",8.05,845,0,39,26,250,250,16.1,21,1,NA,NA,NA,NA,NA,1,NA,NA
"3314",2018-12-12,260,1,4,2018,2018,6659,32,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/12/18",12.08,1300,0,43,30,260,230,23.9,33.1,1,NA,NA,TRUE,NA,NA,NA,NA,NA
"3315",2018-12-13,253,1,4,2018,2018,6659,37,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/13/18",5.82,1245,0.22,43,26,210,180,15,19.9,1,NA,NA,NA,NA,NA,1,NA,NA
"3316",2018-12-14,98,1,4,2018,2018,6659,28,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/14/18",7.83,1001,0.14,42,22,20,20,13,16.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3317",2018-12-15,70,1,4,2018,2018,6659,7,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/15/18",8.28,950,0,48,31,70,80,16.1,21,1,NA,NA,NA,NA,NA,NA,NA,NA
"3318",2018-12-16,65,1,4,2018,2018,6659,9,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/16/18",6.49,1443,0,57,29,260,270,15,19,NA,1,NA,NA,NA,NA,NA,NA,NA
"3319",2018-12-17,69,1,4,2018,2018,6659,28,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/17/18",6.71,828,0,60,25,340,330,16.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3320",2018-12-18,50,1,4,2018,2018,6659,34,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/18/18",6.93,1437,0,51,22,210,180,15,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3321",2018-12-19,37,1,4,2018,2018,6659,38,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/19/18",11.41,1318,0,50,34,210,190,19.9,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3322",2018-12-20,52,1,4,2018,2018,6659,26,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/20/18",7.83,2350,0.02,49,39,360,360,18.1,25.9,1,NA,NA,NA,NA,NA,1,NA,NA
"3323",2018-12-21,45,1,4,2018,2018,6659,21,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/21/18",14.54,404,0.04,40,31,360,350,23,31.1,1,NA,NA,TRUE,NA,NA,NA,NA,NA
"3324",2018-12-22,21,1,4,2018,2018,6659,5,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/22/18",6.71,1223,0,36,30,330,230,15,21.9,1,NA,NA,NA,NA,NA,1,NA,NA
"3325",2018-12-23,32,1,4,2018,2018,6659,4,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/23/18",12.3,2107,0,39,30,290,290,25.9,38,1,NA,NA,NA,NA,NA,1,NA,NA
"3326",2018-12-24,13,1,4,2018,2018,6659,11,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/24/18",7.61,140,0,34,24,270,270,19.9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3327",2018-12-26,32,1,4,2018,2018,6659,16,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/26/18",5.82,2334,0,48,29,130,120,19.9,25.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3328",2018-12-27,25,1,4,2018,2018,6659,8,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/27/18",17,1301,0.52,54,40,160,160,25.1,38.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"3329",2018-12-28,32,1,4,2018,2018,6659,14,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/28/18",17.67,415,0,54,29,220,210,28,38.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"3330",2018-12-29,49,1,4,2018,2018,6659,1,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/29/18",8.05,2257,0.01,31,24,250,240,21.9,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3331",2018-12-30,34,1,4,2018,2018,6659,2,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/30/18",11.63,1153,0,37,20,210,190,21,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3332",2018-12-31,29,1,4,2018,2018,6659,4,39,"Autumn 2018",6595,8033,311,2782,2019,5251,0.059226814,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","12/31/18",10.07,1940,0.66,41,33,340,360,23.9,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3333",2019-01-02,66,1,1,2019,2018,6659,17,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/2/19",9.84,1623,0,32,27,250,260,21,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"3334",2019-01-03,49,1,1,2019,2018,6659,16,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/3/19",11.41,1837,0,41,25,210,210,17,29.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3335",2019-01-04,91,1,1,2019,2018,6659,22,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/4/19",8.05,737,0,50,32,220,180,15,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3336",2019-01-05,53,1,1,2019,2018,6659,5,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/5/19",8.05,1355,0,53,31,250,250,17,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3337",2019-01-06,57,1,1,2019,2018,6659,20,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/6/19",12.75,2124,0,42,37,120,130,21.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3338",2019-01-07,197,1,1,2019,2018,6659,39,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/7/19",17.45,1256,0.38,55,41,240,180,25.9,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3339",2019-01-08,190,1,1,2019,2018,6659,45,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/8/19",15.88,1821,0,47,26,290,270,35.1,48.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3340",2019-01-09,152,1,1,2019,2018,6659,34,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/9/19",14.99,50,0,26,17,290,300,23.9,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3341",2019-01-10,141,1,1,2019,2018,6659,40,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/10/19",5.37,9,0,25,15,340,340,16.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3342",2019-01-11,187,1,1,2019,2018,6659,36,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/11/19",6.04,956,0,31,22,170,160,14.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3343",2019-01-12,102,1,1,2019,2018,6659,2,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/12/19",11.86,2004,0.07,32,30,80,70,21.9,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3344",2019-01-13,108,1,1,2019,2018,6659,12,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/13/19",12.08,216,0,32,27,70,60,21,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3345",2019-01-14,222,1,1,2019,2018,6659,39,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/14/19",9.4,1928,0,28,21,280,260,16.1,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3346",2019-01-15,196,1,1,2019,2018,6659,32,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/15/19",12.97,1553,0,33,25,240,250,21.9,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3347",2019-01-16,190,1,1,2019,2018,6659,37,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/16/19",9.17,1543,0,35,29,60,60,16.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3348",2019-01-17,192,1,1,2019,2018,6659,39,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/17/19",5.82,1805,0,36,29,300,280,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3349",2019-01-18,120,1,1,2019,2018,6659,27,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/18/19",10.96,1916,0,32,29,70,60,21.9,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3350",2019-01-19,57,1,1,2019,2018,6659,0,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/19/19",20.58,2035,0.04,29,15,10,360,29.1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3351",2019-01-20,114,1,1,2019,2018,6659,3,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/20/19",14.32,336,0,18,7,350,350,21,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3352",2019-01-22,220,1,1,2019,2018,6659,20,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/22/19",10.29,801,0.11,36,13,170,170,19.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3353",2019-01-23,212,1,1,2019,2018,6659,24,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/23/19",9.62,1402,0.19,35,21,290,280,17,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3354",2019-01-24,203,1,1,2019,2018,6659,14,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/24/19",12.75,1822,0,23,3,290,270,23.9,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3355",2019-01-25,155,1,1,2019,2018,6659,10,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/25/19",11.41,13,0,7,-5,290,300,19.9,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3356",2019-01-26,93,1,1,2019,2018,6659,4,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/26/19",6.93,1402,0.03,13,-5,290,180,18.1,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357",2019-01-27,155,1,1,2019,2018,6659,4,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/27/19",7.61,2058,0,12,-2,120,150,14.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3358",2019-01-28,266,1,1,2019,2018,6659,2,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/28/19",15.21,1617,0.25,35,9,310,270,23.9,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3359",2019-01-29,116,1,1,2019,2018,6659,6,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/29/19",17.67,1529,0,11,-9,270,250,25.9,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3360",2019-01-31,115,1,1,2019,2018,6659,1,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","1/31/19",6.71,1258,0.03,2,-20,240,270,14.1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3361",2019-02-01,182,1,1,2019,2018,6659,8,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/1/19",6.04,2011,0,21,2,160,130,12.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3362",2019-02-02,123,1,1,2019,2018,6659,1,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/2/19",10.51,1849,0,41,15,220,170,17,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3363",2019-02-03,146,1,1,2019,2018,6659,7,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/3/19",10.51,1245,0,49,38,210,180,16.1,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3364",2019-02-04,266,1,1,2019,2018,6659,20,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/4/19",11.63,939,0.02,51,30,270,190,19.9,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3365",2019-02-05,205,1,1,2019,2018,6659,37,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/5/19",10.07,1523,0.26,34,27,60,60,21,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3366",2019-02-06,207,1,1,2019,2018,6659,25,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/6/19",7.83,2023,0.04,38,33,60,60,16.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3367",2019-02-07,182,1,1,2019,2018,6659,19,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/7/19",13.87,1946,0.42,46,11,260,270,36,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3368",2019-02-08,143,1,1,2019,2018,6659,21,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/8/19",18.57,49,0,15,5,250,240,36,50.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3369",2019-02-09,98,1,1,2019,2018,6659,5,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/9/19",6.26,205,0,26,7,300,290,14.1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3370",2019-02-10,188,1,1,2019,2018,6659,6,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/10/19",6.71,915,0.04,29,23,110,100,14.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3371",2019-02-11,224,1,1,2019,2018,6659,24,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/11/19",12.75,2116,0.19,32,29,80,80,23,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3372",2019-02-12,238,1,1,2019,2018,6659,13,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/12/19",15.21,2338,0.26,33,21,260,270,30,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3373",2019-02-13,188,1,1,2019,2018,6659,27,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/13/19",15.66,56,0,30,13,270,270,29.1,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3374",2019-02-14,136,1,1,2019,2018,6659,23,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/14/19",11.63,2334,0,46,30,280,270,23.9,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3375",2019-02-15,130,1,1,2019,2018,6659,20,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/15/19",13.65,151,0,33,11,290,290,25.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3376",2019-02-16,151,1,1,2019,2018,6659,9,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/16/19",10.07,2346,0,30,18,110,110,18.1,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3377",2019-02-17,185,1,1,2019,2018,6659,4,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/17/19",11.18,1014,0.09,29,25,100,80,18.1,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3378",2019-02-18,199,1,1,2019,2018,6659,16,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/18/19",7.38,1049,0.02,31,22,360,30,14.1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3379",2019-02-19,277,1,1,2019,2018,6659,20,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/19/19",5.14,2230,0,33,14,100,90,14.1,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3380",2019-02-20,194,1,1,2019,2018,6659,25,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/20/19",14.32,2334,0.04,37,29,250,250,25.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3381",2019-02-21,189,1,1,2019,2018,6659,32,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/21/19",11.41,113,0,35,26,260,270,23.9,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3382",2019-02-22,150,1,1,2019,2018,6659,29,40,"Winter 2019",6486,8092,345,2335,2019.25,5757,0.059927045,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/22/19",8.05,2319,0,38,23,100,90,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
